"subj" "item" "TFT" "syll_len" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "IC" "SC"
"459" 10 32 712 4 0 NA NA NA NA 5 0 1
"460" 10 32 0 1 0 8766 25348 NA NA 2 0 1
"461" 10 32 266 2 0 1 1 NA NA 2 0 1
"462" 10 32 298 2 1 250 714 NA NA 5 0 1
"463" 10 32 0 1 0 11321 25348 24 275 2 0 2
"464" 10 32 230 4 2 3 35 NA NA 8 1 1
"465" 10 32 0 1 0 8766 25348 NA 12 2 0 1
"466" 10 32 262 4 0.5 1 1 1 NA 6 1 1
"467" 10 32 0 2 0.5 1245 5915 1 1 3 0 1
"468" 10 32 224 2 1 14 14 1 1 3 0 1
"469" 10 32 250 4 2 4 4 1 1 7 0 1
"470" 10 32 0 1 0 5500 25348 NA NA 2 0 2
"471" 10 32 304 3 1 4 4 1 1 5 1 1
"472" 10 32 242 3 1 88 88 1 1 5 30 0
"473" 10 32 160 2 1 1984 9800 8 68 4 0 0
"474" 10 32 0 1 0 19415 18846 309 1049 1 0 0
"475" 10 33 0 2 0 1750 8126 NA NA 2 0 1
"476" 10 33 0 3 1 4 4 1 1 5 0 1
"477" 10 33 0 2 0.5 58 374 1 1 4 0 1
"478" 10 33 256 2 0 352 1196 1 13 4 0 2
"479" 10 33 0 3 0 9 9 2 1 4 1 1
"480" 10 33 0 2 0.5 463 714 1 1 3 0 1
"481" 10 33 0 1 0 11321 25348 60 275 2 0 2
"482" 10 33 500 3 0 108 260 17 55 4 0 2
"483" 10 33 104 3 0 29 57 1 NA 4 2 1
"484" 10 33 0 1 0.5 10733 14482 3 2 2 4 0
"485" 10 33 0 1 0 19415 18846 6561 8730 1 0 0
"486" 10 34 340 2 0 1750 8126 NA NA 2 0 1
"487" 10 34 482 4 1 NA NA NA NA 8 0 1
"488" 10 34 828 5 1.5 NA NA NA NA 8 0 1
"489" 10 34 270 1 1 12692 25348 NA NA 3 0 1
"490" 10 34 0 2 0.5 434 5915 9 11 3 3 0
"491" 10 34 0 1 0 19415 18846 91 886 1 0 0
"492" 10 35 176 5 1.5 NA NA NA NA 8 0 1
"493" 10 35 0 1 0.5 7203 25348 NA NA 2 0 1
"494" 10 35 326 2 0 81 86 5 7 3 0 1
"495" 10 35 0 2 0 5002 7193 16 6 2 0 1
"496" 10 35 404 3 0 9 9 1 NA 4 0 1
"497" 10 35 358 1 0.5 6947 12697 5 NA 2 0 1
"498" 10 35 0 3 0 62 62 3 3 3 0 1
"499" 10 35 180 3 0 43 44 43 43 5 0 1
"500" 10 35 0 1 0.5 7203 25348 6 4 2 0 1
"501" 10 35 330 2 0 62 67 3 12 3 0 1
"502" 10 35 616 4 0 289 548 2 NA 6 2 1
"503" 10 35 158 1 1 12692 25348 59 189 3 0 1
"504" 10 35 162 2 0 3192 3906 223 303 3 28 0
"505" 10 35 0 1 1 6478 25348 2473 6 2 0 1
"506" 10 35 1156 6 1.5 1 1 1 NA 12 0 1
"507" 10 35 0 1 0.5 18820 25348 1 1 2 0 2
"508" 10 35 542 3 0.5 21 21 1 1 5 1 1
"509" 10 35 126 1 0 11321 25348 2 5 2 0 2
"510" 10 35 322 3 0 182 184 108 106 3 0 1
"511" 10 35 0 1 0.5 7203 25348 126 NA 2 0 1
"512" 10 35 220 1 0 1862 1863 91 59 2 0 1
"513" 10 35 0 1 1 198 558 2 6 3 0 1
"514" 10 35 480 2 0.5 319 566 2 3 4 0 1
"515" 10 35 0 2 0 1014 1015 28 35 2 0 1
"516" 10 35 482 3 1 36 354 1 25 6 9 0
"517" 10 35 0 1 1 143 14482 1 22 3 0 0
"518" 10 35 0 1 0 19415 18846 79 8730 1 0 0
"519" 10 36 0 5 1.5 NA NA NA NA 8 0 1
"520" 10 36 0 1 0.5 18820 25348 NA NA 2 0 2
"521" 10 36 372 3 2 1 1 1 1 6 0 2
"522" 10 36 166 3 0 136 176 1 1 3 2 1
"523" 10 36 0 1 1 12692 25348 40 39 3 0 1
"524" 10 36 422 1 0 12 12 3 3 1 0 1
"525" 10 36 0 1 0.5 7203 25348 NA NA 2 0 2
"526" 10 36 304 2 0 6 6 1 NA 2 0 2
"527" 10 36 182 3 0.5 72 72 1 1 5 1 2
"528" 10 36 206 2 0 1014 1015 8 8 2 0 1
"529" 10 36 280 2 0 1750 8126 12 42 2 0 1
"530" 10 36 188 4 1 NA NA NA NA 8 0 1
"531" 10 36 140 2 0 88 469 NA NA 3 11 0
"532" 10 36 0 1 0 19415 18846 9 32 1 0 0
"533" 10 37 194 4 1.5 NA NA NA NA 8 0 1
"534" 10 37 0 1 0.5 18820 25348 NA NA 2 0 2
"535" 10 37 0 2 0 1294 1294 861 2 3 0 1
"536" 10 37 208 3 0 9 9 1 1 4 0 1
"537" 10 37 0 1 0.5 6947 12697 5 NA 2 0 1
"538" 10 37 0 3 0 816 1026 405 29 5 5 0
"539" 10 37 0 1 1 6478 25348 655 9 2 0 1
"540" 10 37 272 3 1.5 16 18 1 NA 6 0 1
"541" 10 37 204 1 0.5 18820 25348 1 NA 2 0 2
"542" 10 37 236 2 0.5 400 402 155 7 3 1 1
"543" 10 37 0 1 1 12692 25348 169 NA 3 0 1
"544" 10 37 0 2 0 340 341 19 NA 2 0 2
"545" 10 37 0 3 0 89 6262 1 45 4 0 3
"546" 10 37 286 2 0 265 273 1 10 3 0 2
"547" 10 37 190 3 0.5 1 2 1 1 6 6 1
"548" 10 37 0 2 0 1961 7560 1 1 3 0 1
"549" 10 37 130 1 0 1349 1349 19 80 2 4 1
"550" 10 37 0 2 0.5 253 6262 14 172 3 0 1
"551" 10 37 340 2 0.5 698 1337 3 65 3 0 1
"552" 10 37 0 2 0.5 103 103 11 NA 3 0 1
"553" 10 37 0 2 0 1014 1015 6 6 2 0 1
"554" 10 37 282 2 0.5 138 138 2 2 3 0 1
"555" 10 37 0 2 0 5002 7193 2 NA 2 0 1
"556" 10 37 274 3 0 46 56 8 NA 5 0 1
"557" 10 37 0 2 0.5 2830 NA 4 NA 4 0 1
"558" 10 37 140 2 0.5 434 5915 61 NA 3 23 0
"559" 10 37 0 1 0 19415 18846 91 886 1 0 0
"560" 10 38 0 3 2 164 164 NA NA 7 0 1
"561" 10 38 244 2 0 835 6262 11 26 2 0 1
"562" 10 38 0 4 0 10 390 1 20 5 0 1
"563" 10 38 0 2 0 189 469 1 1 2 1 0
"564" 10 38 150 2 0 848 3304 84 152 3 0 0
"565" 10 38 0 1 0 888 3255 71 306 2 0 0
"566" 10 38 178 1 1 6478 25348 66 1 2 3 1
"567" 10 38 0 2 0 1750 8126 163 325 2 0 1
"568" 10 38 808 4 1 NA NA NA NA 8 0 1
"569" 10 38 392 3 1.5 1 1 NA NA 5 0 1
"570" 10 38 0 1 0.5 10733 14482 1 1 2 1 0
"571" 10 38 0 1 0 19415 18846 6561 8730 1 0 0
"572" 10 39 194 4 1.5 NA NA NA NA 8 0 1
"573" 10 39 200 1 1 12692 25348 NA NA 3 0 1
"574" 10 39 0 2 0 2 2 NA NA 2 0 1
"575" 10 39 0 2 1 250 714 NA NA 5 0 1
"576" 10 39 334 1 0 11321 25348 24 275 2 0 2
"577" 10 39 320 4 2 3 35 NA NA 8 1 1
"578" 10 39 0 1 0.5 6947 12697 NA NA 2 0 1
"579" 10 39 216 2 0 76 114 5 22 3 0 1
"580" 10 39 184 2 1 404 1763 7 36 4 8 0
"581" 10 39 0 1 0 1470 3255 37 64 2 0 0
"582" 10 39 140 1 0 19415 18846 895 2058 1 0 0
"583" 10 40 0 3 1 193 2116 NA NA 5 0 2
"584" 10 40 164 3 0.5 55 59 1 NA 4 0 1
"585" 10 40 274 2 0 5002 7193 8 NA 2 0 1
"586" 10 40 0 2 1 14 14 2 NA 3 0 1
"587" 10 40 0 2 0.5 31 31 1 1 3 0 1
"588" 10 40 310 3 0 1 1 1 1 5 0 1
"589" 10 40 244 2 0 5122 5122 NA NA 2 0 2
"590" 10 40 206 3 0.5 41 62 3 4 5 0 1
"591" 10 40 420 3 0.5 55 59 3 3 4 0 1
"592" 10 40 0 2 0 5002 7193 8 NA 2 0 1
"593" 10 40 926 2 1 14 14 2 NA 3 0 1
"594" 10 40 454 4 0.5 1 1 1 1 6 0 1
"595" 10 40 0 3 2 1 1 1 1 8 0 1
"596" 10 40 0 2 0.5 31 3304 1 1 4 22 0
"597" 10 40 0 1 0 19415 18846 8 327 1 0 0
"598" 10 41 254 3 0 9 9 NA NA 4 0 1
"599" 10 41 0 1 0.5 6947 12697 5 NA 2 0 1
"600" 10 41 246 3 0 816 1026 405 29 5 0 0
"601" 10 41 0 1 1 6478 25348 655 9 2 0 1
"602" 10 41 224 3 0 6 6 NA 6 4 0 1
"603" 10 41 0 1 0.5 18820 25348 NA NA 2 0 2
"604" 10 41 0 2 0 118 118 40 4 3 0 1
"605" 10 41 138 2 0 5002 7193 112 3 2 0 1
"606" 10 41 294 2 0.5 253 6262 9 111 3 0 1
"607" 10 41 194 2 0 87 88 3 7 2 0 1
"608" 10 41 0 3 0 220 254 9 9 4 0 1
"609" 10 41 610 6 1.5 NA NA NA NA 8 0 1
"610" 10 41 208 2 0 2 2 NA NA 3 1 1
"611" 10 41 486 4 0 NA NA NA NA 5 0 1
"612" 10 41 0 1 0 626 NA NA NA 2 0 1
"613" 10 41 324 2 0 224 2116 13 NA 3 0 1
"614" 10 41 240 4 1 NA NA NA NA 6 0 1
"615" 10 41 100 2 1.5 76 938 NA NA 4 24 0
"616" 10 41 0 1 1 3449 14482 19 137 3 0 0
"617" 10 41 0 1 0 19415 18846 2296 8730 1 0 0
"618" 10 42 412 3 0 159 794 NA NA 5 0 1
"619" 10 42 268 2 0 340 341 2 2 2 0 2
"620" 10 42 0 3 1.5 1 1 1 1 5 0 2
"621" 10 42 224 2 0.5 745 5915 1 1 4 3 1
"622" 10 42 0 2 0 222 595 5 1 3 0 1
"623" 10 42 0 1 0 1349 1349 1 1 2 0 1
"624" 10 42 282 3 0.5 6 6 1 1 5 0 1
"625" 10 42 310 2 2 20 20 3 3 5 0 1
"626" 10 42 456 1 0.5 6947 12697 7 NA 2 0 1
"627" 10 42 0 2 1 237 238 8 15 3 0 1
"628" 10 42 364 3 0 25 25 1 1 4 0 1
"629" 10 42 662 2 0.5 187 186 2 2 3 0 1
"630" 10 42 0 2 0 2277 9800 8 130 2 13 0
"631" 10 42 254 2 0 8 135 6 8 4 0 0
"632" 10 42 0 1 0 19415 18846 6 21 1 0 0
"633" 10 43 0 4 1.5 1693 6262 NA NA 8 0 1
"634" 10 43 0 3 0 NA NA NA NA 4 0 0
"635" 10 43 266 5 0 37 37 NA NA 5 0 0
"636" 10 43 0 2 1.5 51 558 NA NA 5 0 1
"637" 10 43 0 2 0.5 201 8126 1 29 3 0 1
"638" 10 43 268 2 0 2107 2116 2 42 2 0 2
"639" 10 43 220 4 0.5 NA NA NA NA 6 0 1
"640" 10 43 0 1 1 12692 25348 NA NA 3 0 1
"641" 10 43 266 2 0 11 11 2 NA 4 0 1
"642" 10 43 188 3 2.5 77 77 4 4 7 0 1
"643" 10 43 0 1 0 8766 25348 5 6 2 0 1
"644" 10 43 220 2 0 2107 2116 128 373 2 0 2
"645" 10 43 0 3 1.5 107 135 2 2 5 0 1
"646" 10 43 0 1 0.5 18820 25348 8 25 2 0 2
"647" 10 43 402 3 1 38 38 5 7 6 1 1
"648" 10 43 0 1 0.5 18820 25348 7 4 2 0 2
"649" 10 43 280 4 2.5 37 48 18 24 7 1 1
"650" 10 43 96 1 1 12692 25348 35 NA 3 0 1
"651" 10 43 214 3 0.5 9 32 1 NA 4 20 1
"652" 10 43 182 2 0.5 70 486 1 1 4 31 0
"653" 10 43 0 1 0 1470 3255 6 8 2 0 0
"654" 10 43 0 1 0 19415 18846 895 2058 1 0 0
"655" 10 44 0 1 0 1349 1349 NA NA 2 0 1
"656" 10 44 144 4 1.5 1693 6262 30 172 8 0 1
"657" 10 44 0 4 0.5 NA NA NA NA 6 0 1
"658" 10 44 0 3 1 63 63 NA NA 5 0 1
"659" 10 44 0 3 0.5 1730 9800 9 21 4 1 1
"660" 10 44 0 1 0.5 18820 25348 530 650 2 0 2
"661" 10 44 0 2 1 2612 2527 2346 1 3 0 1
"662" 10 44 626 5 4 3 3 1 1 14 0 1
"663" 10 44 658 3 0.5 27 102 2 2 5 16 0
"664" 10 44 0 1 0 888 3255 1 6 2 0 0
"665" 10 44 0 1 0 19415 18846 579 2058 1 0 0
"666" 10 45 374 3 0.5 6 6 NA NA 5 0 1
"667" 10 45 282 1 0.5 6947 12697 1 NA 2 0 1
"668" 10 45 0 1 0 626 NA 20 NA 2 0 2
"669" 10 45 436 4 1.5 23 54 1 NA 8 0 1
"670" 10 45 80 2 0.5 187 186 1 1 3 0 1
"671" 10 45 0 1 0.5 7 9800 1 130 3 5 0
"672" 10 45 0 1 0 19415 18846 6 1049 1 0 0
"673" 10 1 194 2 0 3071 8126 NA NA 2 0 2
"674" 10 1 0 3 1.5 107 135 11 20 5 0 1
"675" 10 1 0 1 1 12692 25348 11 25 3 0 1
"676" 10 1 268 3 0.5 565 6262 26 71 4 0 2
"677" 10 1 202 2 0 6 6 1 1 4 0 1
"678" 10 1 200 3 0 19 19 1 1 3 0 1
"679" 10 1 398 4 0.5 2 2 2 2 5 0 1
"680" 10 1 0 2 0.5 77 450 1 1 3 7 0
"681" 10 1 1296 1 0.5 10733 14482 1 41 2 0 0
"682" 10 1 0 1 0 19415 18846 6561 8730 1 0 0
"683" 10 46 360 3 2 141 1184 NA NA 6 0 1
"684" 10 46 0 2 0 11 11 1 1 4 0 1
"685" 10 46 0 1 0.5 6947 12697 1 NA 2 0 1
"686" 10 46 316 3 0 6 7 1 NA 4 0 1
"687" 10 46 0 2 1 2 2 1 1 4 0 1
"688" 10 46 238 2 0.5 19 23 1 1 3 0 1
"689" 10 46 0 1 0 11321 25348 1 6 2 0 2
"690" 10 46 372 3 0.5 NA NA NA NA 5 1 1
"691" 10 46 0 2 0 5122 5122 NA NA 2 0 2
"692" 10 46 0 2 0.5 1 1 1 1 3 0 1
"693" 10 46 216 2 0.5 1245 5915 1 1 3 0 2
"694" 10 46 190 4 0 1 1 NA NA 5 0 1
"695" 10 46 0 3 0.5 9 32 NA NA 4 25 0
"696" 10 46 150 2 0.5 1245 5915 3 4 3 0 0
"697" 10 46 0 1 1 3449 14482 67 603 3 0 0
"698" 10 46 0 1 0 19415 18846 2296 8730 1 0 0
"699" 10 47 180 3 0.5 161 398 NA NA 5 0 2
"700" 10 47 0 2 0 23 23 1 1 4 0 1
"701" 10 47 0 1 1 12692 25348 2 NA 3 0 1
"702" 10 47 0 2 0 2107 2116 201 373 2 0 2
"703" 10 47 0 3 0.5 18 19 2 2 4 0 1
"704" 10 47 0 1 0.5 6947 12697 1 NA 2 0 1
"705" 10 47 0 2 0 118 8126 2 337 3 0 1
"706" 10 47 352 3 0.5 6 48 NA NA 5 0 1
"707" 10 47 0 3 0 2 32 NA 2 4 9 0
"708" 10 47 206 2 0.5 434 5915 1 4 3 0 0
"709" 10 47 0 1 0 1470 3255 58 165 2 0 0
"710" 10 47 0 2 0 5122 5122 69 145 2 0 1
"711" 10 47 268 3 0 15 15 1 1 4 0 1
"712" 10 47 188 3 0.5 6 6 1 1 5 0 1
"713" 10 47 0 2 0.5 201 8126 1 1 3 0 1
"714" 10 47 292 4 1.5 1693 6262 2 45 8 0 1
"715" 10 47 556 2 0.5 3 3 1 1 3 0 1
"716" 10 47 202 2 0.5 3 3 1 1 3 0 1
"717" 10 47 270 2 1 1984 9800 1 1 4 9 0
"718" 10 47 0 1 0 1470 3255 151 384 2 0 0
"719" 10 47 0 1 0 19415 18846 895 2058 1 0 0
"720" 10 48 0 3 0.5 6 6 NA NA 5 0 1
"721" 10 48 416 3 0 2 2 1 1 4 0 1
"722" 10 48 372 2 0 5 5 1 1 3 0 1
"723" 10 48 214 3 0.5 5 5 5 5 5 0 1
"724" 10 48 88 1 0 11321 25348 NA 1 2 0 2
"725" 10 48 216 3 0.5 3 15 1 6 5 1 1
"726" 10 48 314 3 1 NA NA NA NA 5 0 1
"727" 10 48 0 1 0 347 347 NA NA 2 0 2
"728" 10 48 370 2 0.5 2830 NA 31 NA 4 0 1
"729" 10 48 0 2 0 1750 8126 NA NA 2 0 1
"730" 10 48 352 1 0 1349 1349 15 22 2 0 1
"731" 10 48 0 2 0.5 103 103 1 1 3 0 1
"732" 10 48 254 2 0 177 182 33 33 3 0 1
"733" 10 48 0 1 0 11321 25348 3 13 2 0 2
"734" 10 48 238 2 2 667 718 10 15 6 1 1
"735" 10 48 134 1 1 12692 25348 40 238 3 0 1
"736" 10 48 232 2 0 147 147 12 1 2 7 0
"737" 10 48 0 2 0 370 5915 2 20 4 0 0
"738" 10 48 0 1 0 19415 18846 257 886 1 0 0
"739" 10 49 0 3 1.5 859 859 NA NA 5 0 1
"740" 10 49 0 3 0 77 130 2 4 4 0 1
"741" 10 49 122 3 0.5 59 66 3 3 4 0 1
"742" 10 49 0 1 0.5 10733 14482 3 3 2 3 0
"743" 10 49 0 1 1 6478 25348 1852 1 2 0 1
"744" 10 49 0 2 1 107 1184 14 24 3 0 1
"745" 10 49 186 3 0 546 548 19 19 3 0 1
"746" 10 49 156 2 0 26 26 1 1 4 0 1
"747" 10 49 220 2 0 5122 5122 3 3 2 0 2
"748" 10 49 326 4 0 2 2 1 1 8 0 1
"749" 10 49 0 1 0 5500 25348 1 1 2 0 2
"750" 10 49 290 2 0 67 69 12 18 3 1 1
"751" 10 49 312 2 0 189 469 2 4 2 5 0
"752" 10 49 0 2 0 823 3304 32 152 3 0 1
"753" 10 49 0 2 0.5 NA NA NA NA 3 0 1
"754" 10 49 268 2 0 400 1172 NA NA 3 0 1
"755" 10 49 160 1 0 1862 1863 2 2 2 0 1
"756" 10 49 0 3 1.5 6 3906 1 12 6 1 0
"757" 10 49 106 3 0 NA NA NA NA 3 0 0
"758" 10 49 392 2 0.5 32 32 NA NA 3 0 0
"759" 10 49 410 5 2 1 1 1 1 7 0 0
"760" 10 49 0 3 0 NA NA NA NA 3 0 0
"761" 10 49 598 3 1.5 2 12 NA NA 6 5 0
"762" 10 49 306 2 0 97 3304 1 3 2 0 0
"763" 10 49 384 3 0.5 2 7560 1 53 5 0 0
"764" 10 49 0 1 0 19415 18846 1 1871 1 0 0
"765" 10 50 386 3 1 7 7 NA NA 6 0 1
"766" 10 50 178 4 0 3 3 3 3 6 0 1
"767" 10 50 0 2 0 5122 5122 1 1 2 0 2
"768" 10 50 304 3 0.5 23 23 3 3 4 0 1
"769" 10 50 746 5 1 3 3 3 3 8 0 1
"770" 10 50 0 1 0 11321 25348 NA 2 2 0 2
"771" 10 50 786 3 0.5 3 15 1 6 5 1 1
"772" 10 50 0 1 0 3079 3081 NA NA 2 0 1
"773" 10 50 104 2 0.5 698 1337 19 18 3 0 2
"774" 10 50 490 2 0 236 8126 2 NA 3 0 2
"775" 10 50 404 3 0 546 548 46 156 3 0 1
"776" 10 50 0 1 0 11321 25348 96 189 2 0 2
"777" 10 50 0 1 0.5 10733 14482 340 53 2 6 0
"778" 10 50 0 1 0 19415 18846 6561 8730 1 0 0
"779" 10 51 0 3 0.5 23 23 NA NA 4 0 1
"780" 10 51 208 5 1 3 3 3 3 8 0 1
"781" 10 51 140 3 0.5 21 21 1 1 4 0 1
"782" 10 51 0 1 0 11321 25348 3 5 2 0 2
"783" 10 51 264 3 1.5 115 114 9 9 6 1 1
"784" 10 51 0 1 0 5500 25348 9 49 2 0 2
"785" 10 51 270 2 0 186 7560 3 4 4 1 1
"786" 10 51 192 2 0 120 390 1 NA 4 0 1
"787" 10 51 288 2 0 265 273 NA NA 3 0 1
"788" 10 51 0 1 0.5 10733 14482 4 4 2 6 0
"789" 10 51 0 1 0 19415 18846 6561 8730 1 0 0
"790" 10 52 194 4 0 NA NA NA NA 5 0 1
"791" 10 52 284 1 0 8766 25348 NA NA 2 0 1
"792" 10 52 156 4 0 31 31 4 2 5 0 1
"793" 10 52 348 3 0 193 6262 1 3 4 0 2
"794" 10 52 0 4 0 37 37 1 3 6 0 1
"795" 10 52 178 2 0 172 172 1 1 2 0 1
"796" 10 52 226 3 1 67 69 2 2 4 0 1
"797" 10 52 358 3 0.5 2 66 1 1 4 11 0
"798" 10 52 138 2 0 222 595 1 NA 3 0 0
"799" 10 52 0 1 0 19415 18846 20 44 1 0 0
"800" 10 53 0 2 0 26 26 NA NA 4 0 1
"801" 10 53 0 2 0 5122 5122 3 3 2 0 2
"802" 10 53 0 2 0 235 6262 13 353 2 0 2
"803" 10 53 0 2 0 5002 7193 40 4 2 0 2
"804" 10 53 414 4 0 2 2 1 NA 8 1 1
"805" 10 53 0 3 0 NA NA NA NA 3 0 1
"806" 10 53 564 3 1 4 4 NA NA 5 0 1
"807" 10 53 260 3 1.5 85 85 4 4 6 0 1
"808" 10 53 132 3 0.5 21 21 4 4 4 0 1
"809" 10 53 164 2 0 7 7 5 5 3 0 1
"810" 10 53 0 1 1 12692 25348 2 1 3 0 1
"811" 10 53 0 2 0 3071 8126 109 325 2 0 2
"812" 10 53 304 2 0 334 334 61 61 3 0 1
"813" 10 53 338 2 0.5 698 1337 1 3 3 0 1
"814" 10 53 0 2 0 198 459 2 5 3 9 1
"815" 10 53 258 1 0 1862 1863 14 32 2 0 1
"816" 10 53 150 2 0 189 469 1 4 2 10 0
"817" 10 53 0 2 0 823 3304 32 152 3 0 0
"818" 10 53 0 1 0.5 10733 14482 608 1885 2 0 0
"819" 10 53 0 1 0 19415 18846 6561 8730 1 0 0
"820" 10 54 0 4 0 NA NA NA NA 4 0 1
"821" 10 54 0 2 0.5 767 1172 NA NA 5 0 1
"822" 10 54 0 1 0.5 6947 12697 110 27 2 0 1
"823" 10 54 0 3 1.5 549 6262 57 285 6 0 1
"824" 10 54 0 3 0 816 1026 5 131 5 2 0
"825" 10 54 0 1 1 6478 25348 655 9 2 0 1
"826" 10 54 0 3 1 7 7 2 NA 6 0 1
"827" 10 54 770 4 0 3 3 3 3 6 0 1
"828" 10 54 0 1 0.5 6947 12697 1 NA 2 0 1
"829" 10 54 372 3 0.5 565 6262 27 285 4 0 2
"830" 10 54 258 4 2 5 5 1 1 6 0 1
"831" 10 54 0 2 4 17 17 2 2 6 0 1
"832" 10 54 0 2 0 352 1196 1 1 4 0 2
"833" 10 54 374 3 1 1 1 1 1 6 1 1
"834" 10 54 0 1 0 11321 25348 1 1 2 0 2
"835" 10 54 290 3 0 8 9 5 6 3 1 1
"836" 10 54 0 2 0 2277 9800 3 3 2 8 0
"837" 10 54 0 1 0 166 1763 52 217 2 0 0
"838" 10 54 0 1 0.5 10733 14482 41 176 2 0 0
"839" 10 54 0 1 0 19415 18846 6561 8730 1 0 0
"840" 10 55 206 2 0.5 319 566 NA NA 4 0 1
"841" 10 55 0 2 0 264 643 2 2 2 0 1
"842" 10 55 0 2 0 23 1026 2 2 3 1 0
"843" 10 55 0 1 1 41 3918 3 10 3 0 0
"844" 10 55 0 1 1 6478 25348 6 182 2 0 1
"845" 10 55 164 3 1 7 7 2 NA 6 0 1
"846" 10 55 330 4 0 3 3 3 3 6 0 1
"847" 10 55 0 2 0 276 603 1 NA 3 0 1
"848" 10 55 434 4 0.5 2 22 1 NA 5 0 1
"849" 10 55 0 2 0.5 1245 5915 2 2 3 1 2
"850" 10 55 228 3 0.5 21 21 1 1 4 0 1
"851" 10 55 246 5 1 16 21 4 9 7 0 1
"852" 10 55 0 1 1 3449 14482 1 1 3 5 0
"853" 10 55 0 2 0 5122 5122 166 592 2 0 1
"854" 10 55 250 2 0 3071 8126 67 249 2 0 2
"855" 10 55 0 2 0 334 334 61 61 3 0 1
"856" 10 55 592 4 1.5 1693 6262 1 6 8 0 1
"857" 10 55 392 3 1 4 4 1 1 5 0 1
"858" 10 55 264 3 1.5 85 85 4 4 6 0 1
"859" 10 55 500 3 0.5 21 21 4 4 4 0 1
"860" 10 55 264 2 0 7 7 5 5 3 0 1
"861" 10 55 0 1 0.5 7203 25348 1 1 2 0 1
"862" 10 55 322 3 0 178 8126 4 325 4 0 2
"863" 10 55 286 4 1 54 54 2 3 6 0 1
"864" 10 55 0 1 0 11321 25348 13 1 2 18 0
"865" 10 55 0 1 0.5 10733 14482 340 53 2 0 0
"866" 10 55 0 1 0 19415 18846 6561 8730 1 0 0
"867" 10 2 230 2 2 20 19 NA NA 5 0 2
"868" 10 2 358 4 0 1 2 NA NA 5 0 2
"869" 10 2 0 1 0 5500 25348 NA NA 2 0 3
"870" 10 2 258 4 2 2 2 1 1 8 1 2
"871" 10 2 176 2 0.5 319 566 1 1 4 0 2
"872" 10 2 170 2 0 5002 7193 8 25 2 0 2
"873" 10 2 0 2 0 100 5915 1 82 4 8 1
"874" 10 2 198 1 0 1470 3255 7 165 2 0 1
"875" 10 2 516 4 1 14 14 1 1 6 0 1
"876" 10 2 288 3 1 8 8 1 1 6 0 1
"877" 10 2 0 1 0 11321 25348 1 2 2 0 2
"878" 10 2 284 4 0.5 32 32 23 23 7 1 1
"879" 10 2 392 2 0 3071 8126 NA NA 2 0 2
"880" 10 2 0 4 1 NA NA NA NA 6 0 1
"881" 10 2 292 1 1 12692 25348 NA NA 3 0 1
"882" 10 2 412 2 0 257 265 30 14 4 0 1
"883" 10 2 154 3 0 37 37 2 2 3 0 1
"884" 10 2 0 1 0 888 3255 1 1 2 16 0
"885" 10 2 0 1 0 19415 18846 579 2058 1 0 0
"886" 10 56 0 3 0 159 794 NA NA 5 0 1
"887" 10 56 310 2 0 45 145 NA NA 3 0 0
"888" 10 56 0 1 0 1349 1349 2 NA 2 0 1
"889" 10 56 0 3 1 7 7 1 1 6 0 1
"890" 10 56 0 1 0.5 6947 12697 4 NA 2 0 1
"891" 10 56 0 3 0 25 25 1 3 4 0 1
"892" 10 56 312 2 0.5 187 186 2 2 3 0 1
"893" 10 56 0 1 0 11321 25348 11 NA 2 8 0
"894" 10 56 0 1 1 6478 25348 26 3 2 0 1
"895" 10 56 286 4 2 5 5 1 NA 6 0 1
"896" 10 56 238 2 4 17 17 2 2 6 0 1
"897" 10 56 120 2 0 86 8126 1 NA 3 0 2
"898" 10 56 344 4 0 44 54 1 5 5 0 1
"899" 10 56 0 2 0.5 2830 NA 1 NA 4 0 1
"900" 10 56 0 1 0.5 10733 14482 512 NA 2 4 0
"901" 10 56 248 3 1 37 1184 4 197 5 3 1
"902" 10 56 476 2 0 788 1337 1 7 3 0 2
"903" 10 56 256 5 0.5 3 2 1 NA 8 0 1
"904" 10 56 392 2 0 160 5915 1 NA 4 2 0
"905" 10 56 0 1 0 1646 14482 1 603 2 0 0
"906" 10 56 0 1 0 19415 18846 144 8730 1 0 0
"907" 10 57 92 3 1 7 7 NA NA 6 0 1
"908" 10 57 0 1 0.5 6947 12697 4 NA 2 0 1
"909" 10 57 0 2 0 3192 3906 1346 229 3 1 0
"910" 10 57 410 1 1 6478 25348 2473 6 2 0 1
"911" 10 57 0 3 0.5 565 6262 54 71 4 0 2
"912" 10 57 0 2 0 5122 5122 5 15 2 0 3
"913" 10 57 0 3 0.5 23 23 3 3 4 0 2
"914" 10 57 524 5 1 3 3 3 3 8 0 2
"915" 10 57 314 1 0.5 18820 25348 1 2 2 0 2
"916" 10 57 124 2 0 344 349 19 88 3 5 1
"917" 10 57 224 1 1 12692 25348 20 9 3 0 1
"918" 10 57 514 2 0 17 67 1 12 4 0 1
"919" 10 57 170 2 1 4 4 1 NA 4 0 1
"920" 10 57 0 1 0.5 10733 14482 1 1 2 2 0
"921" 10 57 0 1 0 19415 18846 6561 8730 1 0 0
"922" 10 58 140 2 0.5 524 1108 NA NA 5 0 1
"923" 10 58 0 1 0 5500 25348 6 27 2 0 2
