"subj" "expt" "item" "lang" "session" "trial" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT" "syll_len" "word_lex" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "block" "PB" "IC" "SC"
"70502" 5 "hnd2" "44" "Hindi" 2 "48" 12 0 0 0 262 262 518 262 6276 256 0 256 0 1 256 2 "पर" 0 5002 7193 8 NA 2 2 9 0 1
"70503" 5 "hnd2" "44" "Hindi" 2 "48" 13 346 1 0 346 946 946 2898 9174 600 600 0 2 2 432 3 "148" 0 NA NA NA NA 3 2 13 0 2
"70504" 5 "hnd2" "44" "Hindi" 2 "48" 14 0 0 0 0 0 0 0 9174 0 0 0 0 0 0 2 "रनों" 0.5 12 48 NA NA 4 2 13 5 1
"70505" 5 "hnd2" "44" "Hindi" 2 "48" 15 382 1 382 382 382 382 382 9556 0 0 0 0 0 382 1 "की" 0 11321 25348 3 16 2 2 13 0 2
"70506" 5 "hnd2" "44" "Hindi" 2 "48" 16 234 1 0 412 412 784 412 9968 372 0 372 0 0 372 4 "बदौलत" 0 3 3 3 3 5 2 13 0 1
"70507" 5 "hnd2" "44" "Hindi" 2 "48" 17 158 1 0 158 328 328 1006 10974 170 170 0 1 1 170 2 "50" 0 18 18 NA NA 2 2 17 0 2
"70508" 5 "hnd2" "44" "Hindi" 2 "48" 18 178 1 178 178 178 178 178 11152 0 0 0 0 0 178 3 "ओवरों" 0.5 3 11 NA NA 5 2 17 0 1
"70509" 5 "hnd2" "44" "Hindi" 2 "48" 19 0 0 0 0 0 0 0 11152 0 0 0 0 0 0 1 "में" 1 12692 25348 3 1 3 2 17 0 1
"70510" 5 "hnd2" "44" "Hindi" 2 "48" 20 260 1 260 260 260 260 260 11412 0 0 0 0 0 260 1 "नौ" 0 62 61 7 7 2 2 20 0 2
"70511" 5 "hnd2" "44" "Hindi" 2 "48" 21 0 0 0 0 0 0 0 11412 0 0 0 0 0 0 3 "विकेट" 1.5 17 17 1 1 5 2 20 0 1
"70512" 5 "hnd2" "44" "Hindi" 2 "48" 22 0 0 0 0 0 0 0 11412 0 0 0 0 0 0 2 "पर" 0 5002 7193 3 NA 2 2 20 0 1
"70513" 5 "hnd2" "44" "Hindi" 2 "48" 23 164 1 0 888 888 888 888 12300 0 0 0 0 0 888 3 "356" 0 NA NA NA NA 3 2 23 0 1
"70514" 5 "hnd2" "44" "Hindi" 2 "48" 24 0 0 0 0 0 0 0 12300 0 0 0 0 0 0 3 "बनाए" 0 96 649 NA NA 4 2 24 54 0
"70515" 5 "hnd2" "44" "Hindi" 2 "48" 25 0 0 0 0 0 0 0 12300 0 0 0 0 0 0 1 "।" 0 19415 18846 4 31 1 2 24 0 0
"70516" 5 "hnd2" "45" "Hindi" 2 "49" 1 0 0 180 180 180 180 180 180 0 0 0 0 0 180 1 "जो" 0 414 8126 NA NA 2 2 1 0 1
"70517" 5 "hnd2" "45" "Hindi" 2 "49" 2 170 1 0 274 274 402 274 454 128 0 128 0 0 128 5 "पाकिस्तान" 1.5 525 526 2 5 9 2 2 0 1
"70518" 5 "hnd2" "45" "Hindi" 2 "49" 3 0 0 124 124 124 124 124 578 0 0 0 0 0 124 1 "के" 0.5 18820 25348 185 191 2 2 2 0 2
"70519" 5 "hnd2" "45" "Hindi" 2 "49" 4 164 1 0 164 466 466 770 1348 302 302 0 1 1 302 3 "खिलाफ" 1 352 389 301 NA 5 2 2 0 1
"70520" 5 "hnd2" "45" "Hindi" 2 "49" 5 190 1 190 190 190 190 190 1538 0 0 0 0 0 190 3 "भारत" 0 950 951 2 2 4 2 5 0 1
"70521" 5 "hnd2" "45" "Hindi" 2 "49" 6 0 0 0 0 0 0 0 1538 0 0 0 0 0 0 1 "का" 0 5500 25348 29 211 2 2 5 0 2
"70522" 5 "hnd2" "45" "Hindi" 2 "49" 7 264 1 264 264 264 264 264 1802 0 0 0 0 0 264 3 "सबसे" 0.5 228 224 32 80 4 2 7 0 1
"70523" 5 "hnd2" "45" "Hindi" 2 "49" 8 0 0 0 0 0 0 0 1802 0 0 0 0 0 0 2 "बड़ा" 0 80 198 24 31 3 2 7 0 2
"70524" 5 "hnd2" "45" "Hindi" 2 "49" 9 174 1 0 310 310 310 438 2240 0 0 0 1 1 310 3 "स्कोर" 0.5 17 17 1 NA 5 2 7 0 1
"70525" 5 "hnd2" "45" "Hindi" 2 "49" 10 0 0 0 0 0 0 0 2240 0 0 0 0 0 0 1 "है" 0.5 10733 14482 1 1 2 2 10 19 0
"70526" 5 "hnd2" "45" "Hindi" 2 "49" 11 0 0 0 0 0 0 0 2240 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 10 0 0
"70527" 5 "hnd2" "1" "Hindi" 2 "5" 1 0 0 56 56 56 56 56 56 0 0 0 0 0 56 2 "नए" 0 148 365 NA NA 2 2 1 0 2
"70528" 5 "hnd2" "1" "Hindi" 2 "5" 2 324 1 324 324 324 324 380 436 0 0 0 1 1 324 2 "साल" 0 396 436 10 10 3 2 1 0 1
"70529" 5 "hnd2" "1" "Hindi" 2 "5" 3 0 0 0 0 0 0 0 436 0 0 0 0 0 0 1 "का" 0 5500 25348 18 80 2 2 1 0 2
"70530" 5 "hnd2" "1" "Hindi" 2 "5" 4 0 0 262 262 262 262 262 698 0 0 0 0 0 262 3 "जश्न" 0.5 14 12 4 5 4 2 1 1 1
"70531" 5 "hnd2" "1" "Hindi" 2 "5" 5 184 1 0 318 542 542 804 1502 224 224 0 1 1 224 3 "मनाने" 0.5 21 74 2 6 5 2 5 0 1
"70532" 5 "hnd2" "1" "Hindi" 2 "5" 6 0 0 0 0 0 0 0 1502 0 0 0 0 0 0 1 "के" 0.5 18820 25348 5 9 2 2 5 0 2
"70533" 5 "hnd2" "1" "Hindi" 2 "5" 7 0 0 260 260 260 260 260 1762 0 0 0 0 0 260 2 "लिए" 1 2612 2527 2346 1 3 2 5 0 1
"70534" 5 "hnd2" "1" "Hindi" 2 "5" 8 0 0 184 184 184 184 184 1946 0 0 0 0 0 184 2 "गोवा" 0 29 29 2 2 4 2 8 0 1
"70535" 5 "hnd2" "1" "Hindi" 2 "5" 9 224 1 224 224 224 224 668 2614 0 0 0 1 1 224 1 "में" 1 12692 25348 6 9 3 2 8 0 1
"70536" 5 "hnd2" "1" "Hindi" 2 "5" 10 342 1 342 342 342 342 342 2956 0 0 0 0 0 342 4 "समंदर" 0.5 2 2 1 NA 5 2 10 0 1
"70537" 5 "hnd2" "1" "Hindi" 2 "5" 11 0 0 226 226 226 226 226 3182 0 0 0 0 0 226 1 "के" 0.5 18820 25348 1 2 2 2 10 0 2
"70538" 5 "hnd2" "1" "Hindi" 2 "5" 12 112 1 0 112 112 314 112 3294 202 0 202 0 0 202 3 "किनारे" 1.5 27 29 17 17 6 2 10 1 1
"70539" 5 "hnd2" "1" "Hindi" 2 "5" 13 212 1 0 212 448 448 876 4170 236 236 0 1 1 236 4 "सैलानियों" 2 11 16 1 1 9 2 13 0 1
"70540" 5 "hnd2" "1" "Hindi" 2 "5" 14 212 1 0 212 212 420 212 4382 208 0 208 0 0 208 1 "का" 0 5500 25348 2 6 2 2 13 0 2
"70541" 5 "hnd2" "1" "Hindi" 2 "5" 15 154 1 0 154 154 630 154 4536 476 0 476 0 0 246 3 "सैलाब" 0.5 1 1 1 1 5 2 13 1 1
"70542" 5 "hnd2" "1" "Hindi" 2 "5" 16 124 1 0 124 488 850 1172 5708 726 364 362 2 2 362 3 "उमड़ा" 0 1 4 1 1 4 2 16 20 0
"70543" 5 "hnd2" "1" "Hindi" 2 "5" 17 168 1 168 168 168 168 530 6238 0 0 0 1 1 168 1 "है" 0.5 10733 14482 1 1 2 2 16 0 0
"70544" 5 "hnd2" "1" "Hindi" 2 "5" 18 0 0 0 0 0 0 0 6238 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 16 0 0
"70545" 5 "hnd2" "46" "Hindi" 2 "50" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "मैन" 0.5 4 4 NA NA 3 2 1 0 1
"70546" 5 "hnd2" "46" "Hindi" 2 "50" 2 216 1 216 216 216 216 216 216 0 0 0 0 0 216 2 "ऑफ" 0.5 120 120 2 2 2 2 1 0 1
"70547" 5 "hnd2" "46" "Hindi" 2 "50" 3 200 1 200 200 200 200 200 416 0 0 0 0 0 200 2 "मैच" 0.5 78 89 1 1 3 2 1 0 1
"70548" 5 "hnd2" "46" "Hindi" 2 "50" 4 182 1 182 182 182 182 182 598 0 0 0 0 0 182 2 "धोनी" 0 14 14 1 1 4 2 4 0 1
"70549" 5 "hnd2" "46" "Hindi" 2 "50" 5 0 0 0 0 0 0 0 598 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 4 NA 2 2 4 0 1
"70550" 5 "hnd2" "46" "Hindi" 2 "50" 6 304 1 0 304 304 536 304 902 232 0 232 0 0 232 3 "अपनी" 0 539 1621 74 100 4 2 6 0 2
"70551" 5 "hnd2" "46" "Hindi" 2 "50" 7 0 0 0 544 544 544 544 1446 0 0 0 0 0 544 2 "पारी" 0 12 13 1 1 4 2 6 0 1
"70552" 5 "hnd2" "46" "Hindi" 2 "50" 8 0 0 0 0 0 0 0 1446 0 0 0 0 0 0 1 "में" 1 12692 25348 5 2 3 2 6 0 1
"70553" 5 "hnd2" "46" "Hindi" 2 "50" 9 162 1 0 162 336 336 1112 2558 174 174 0 1 1 174 2 "16" 0 9 9 1 NA 2 2 9 0 1
"70554" 5 "hnd2" "46" "Hindi" 2 "50" 10 260 1 260 260 260 260 260 2818 0 0 0 0 0 260 2 "चौके" 0.5 4 4 NA NA 4 2 9 0 1
"70555" 5 "hnd2" "46" "Hindi" 2 "50" 11 0 0 116 116 116 116 116 2934 0 0 0 0 0 116 2 "और" 0 5122 5122 1 1 2 2 11 0 2
"70556" 5 "hnd2" "46" "Hindi" 2 "50" 12 426 1 0 426 426 698 426 3360 272 0 272 0 1 272 2 "चार" 0 237 266 9 9 3 2 12 0 2
"70557" 5 "hnd2" "46" "Hindi" 2 "50" 13 266 1 0 266 578 578 966 4326 312 312 0 1 1 312 4 "दमदार" 0 3 3 1 1 5 2 12 0 2
"70558" 5 "hnd2" "46" "Hindi" 2 "50" 14 246 1 246 246 246 246 246 4572 0 0 0 0 0 246 3 "छक्के" 1 5 5 1 1 5 2 12 3 1
"70559" 5 "hnd2" "46" "Hindi" 2 "50" 15 0 0 0 0 0 0 0 4572 0 0 0 0 0 0 1 "भी" 0 3079 3081 1 1 2 2 12 0 1
"70560" 5 "hnd2" "46" "Hindi" 2 "50" 16 0 0 0 0 0 0 0 4572 0 0 0 0 0 0 3 "लगाए" 0 75 595 2 11 4 2 16 20 0
"70561" 5 "hnd2" "46" "Hindi" 2 "50" 17 0 0 0 0 0 0 0 4572 0 0 0 0 0 0 1 "।" 0 19415 18846 4 44 1 2 16 0 0
"70562" 5 "hnd2" "47" "Hindi" 2 "51" 1 280 1 280 280 280 280 280 280 0 0 0 0 0 280 3 "इससे" 0.5 333 8126 NA NA 4 2 1 0 2
"70563" 5 "hnd2" "47" "Hindi" 2 "51" 2 190 1 0 190 190 440 190 470 250 0 250 0 0 250 3 "पहले" 0.5 700 587 103 113 4 2 1 0 1
"70564" 5 "hnd2" "47" "Hindi" 2 "51" 3 210 1 0 210 496 788 746 1216 578 286 292 1 1 292 3 "उनका" 0 193 6262 2 27 4 2 3 0 2
"70565" 5 "hnd2" "47" "Hindi" 2 "51" 4 122 1 0 122 122 548 122 1338 426 0 426 0 1 426 3 "सबसे" 0.5 228 224 1 3 4 2 3 0 2
"70566" 5 "hnd2" "47" "Hindi" 2 "51" 5 0 0 0 364 534 534 1252 2590 170 170 0 1 1 170 2 "बड़ा" 0.5 18 170 1 24 4 2 3 0 2
"70567" 5 "hnd2" "47" "Hindi" 2 "51" 6 170 1 0 170 170 412 170 2760 242 0 242 0 0 242 3 "स्कोर" 0.5 17 17 NA 2 5 2 3 2 1
"70568" 5 "hnd2" "47" "Hindi" 2 "51" 7 278 1 278 278 278 278 1772 4532 0 0 0 1 1 278 2 "12" 0 23 23 NA NA 2 2 7 0 1
"70569" 5 "hnd2" "47" "Hindi" 2 "51" 8 292 1 292 292 292 292 292 4824 0 0 0 0 0 292 2 "रन" 0 36 48 NA NA 2 2 7 0 1
"70570" 5 "hnd2" "47" "Hindi" 2 "51" 9 136 1 136 136 136 136 136 4960 0 0 0 0 0 136 1 "था" 0 1470 3255 1 1 2 2 9 8 0
"70571" 5 "hnd2" "47" "Hindi" 2 "51" 10 0 0 0 0 0 0 0 4960 0 0 0 0 0 0 1 "।" 0 19415 18846 895 2058 1 2 9 0 0
"70572" 5 "hnd2" "48" "Hindi" 2 "52" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "जवाब" 0 157 157 NA NA 4 2 1 0 1
"70573" 5 "hnd2" "48" "Hindi" 2 "52" 2 156 1 0 156 156 290 156 156 134 0 134 0 0 134 1 "में" 1 12692 25348 57 5 3 2 1 0 1
"70574" 5 "hnd2" "48" "Hindi" 2 "52" 3 216 1 0 216 216 596 216 372 380 0 380 0 1 380 3 "खेलने" 1 29 109 2 10 5 2 3 0 1
"70575" 5 "hnd2" "48" "Hindi" 2 "52" 4 0 0 142 142 142 142 142 514 0 0 0 0 0 142 3 "उतरी" 0 5 58 2 2 4 2 4 0 2
"70576" 5 "hnd2" "48" "Hindi" 2 "52" 5 184 1 184 184 184 184 840 1354 0 0 0 1 1 184 5 "पाकिस्तान" 1.5 525 526 1 1 9 2 5 0 1
"70577" 5 "hnd2" "48" "Hindi" 2 "52" 6 0 0 0 0 0 0 0 1354 0 0 0 0 0 0 1 "की" 0 11321 25348 45 191 2 2 5 0 2
"70578" 5 "hnd2" "48" "Hindi" 2 "52" 7 200 1 200 200 200 200 200 1554 0 0 0 0 0 200 2 "पूरी" 0.5 241 566 22 59 4 2 5 0 2
"70579" 5 "hnd2" "48" "Hindi" 2 "52" 8 560 1 560 560 560 560 560 2114 0 0 0 0 0 560 2 "टीम" 0 165 186 1 1 3 2 5 5 1
"70580" 5 "hnd2" "48" "Hindi" 2 "52" 9 510 1 510 510 510 510 510 2624 0 0 0 0 0 510 4 "44.1" 0 NA NA NA NA 4 2 6 0 1
"70581" 5 "hnd2" "48" "Hindi" 2 "52" 10 168 1 0 298 298 298 298 2922 0 0 0 0 0 298 3 "ओवरों" 0.5 3 11 NA NA 5 2 6 0 1
"70582" 5 "hnd2" "48" "Hindi" 2 "52" 11 0 0 0 0 0 0 0 2922 0 0 0 0 0 0 1 "में" 1 12692 25348 3 1 3 2 6 0 1
"70583" 5 "hnd2" "48" "Hindi" 2 "52" 12 318 1 318 318 318 318 318 3240 0 0 0 0 0 318 3 "298" 0 NA NA NA NA 3 2 12 0 1
"70584" 5 "hnd2" "48" "Hindi" 2 "52" 13 134 1 134 134 134 134 134 3374 0 0 0 0 0 134 2 "रन" 0 36 48 NA NA 2 2 12 0 1
"70585" 5 "hnd2" "48" "Hindi" 2 "52" 14 170 1 170 170 170 170 170 3544 0 0 0 0 0 170 4 "बनाकर" 0 26 649 4 7 5 2 14 0 1
"70586" 5 "hnd2" "48" "Hindi" 2 "52" 15 0 0 0 0 0 0 0 3544 0 0 0 0 0 0 3 "आउट" 0 28 28 1 1 3 2 16 0 1
"70587" 5 "hnd2" "48" "Hindi" 2 "52" 16 70 1 70 70 70 70 70 3614 0 0 0 0 0 70 1 "हो" 0 1646 14482 8 NA 2 2 16 25 0
"70588" 5 "hnd2" "48" "Hindi" 2 "52" 17 0 0 0 0 0 0 0 3614 0 0 0 0 0 0 2 "गई" 0 1045 7560 179 NA 2 2 16 0 0
"70589" 5 "hnd2" "48" "Hindi" 2 "52" 18 0 0 0 0 0 0 0 3614 0 0 0 0 0 0 1 "।" 0 19415 18846 298 1871 1 2 16 0 0
"70590" 5 "hnd2" "49" "Hindi" 2 "53" 1 0 0 244 244 244 244 244 244 0 0 0 0 0 244 3 "हालांकि" 1.5 234 234 NA NA 7 2 1 0 1
"70591" 5 "hnd2" "49" "Hindi" 2 "53" 2 168 1 0 274 442 442 686 930 168 168 0 1 1 168 9 "अब्दुल-रज्जाक" 1.5 NA NA NA NA 13 2 2 0 1
"70592" 5 "hnd2" "49" "Hindi" 2 "53" 3 0 0 0 0 0 0 0 930 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 NA NA 2 2 2 0 1
"70593" 5 "hnd2" "49" "Hindi" 2 "53" 4 0 0 0 0 0 0 0 930 0 0 0 0 0 0 2 "92" 0 1 1 NA NA 2 2 4 0 2
"70594" 5 "hnd2" "49" "Hindi" 2 "53" 5 328 1 328 328 328 328 328 1258 0 0 0 0 0 328 2 "गेंदों" 1.5 8 27 NA NA 6 2 4 0 1
"70595" 5 "hnd2" "49" "Hindi" 2 "53" 6 182 1 182 182 182 182 182 1440 0 0 0 0 0 182 2 "पर" 0 5002 7193 8 NA 2 2 4 0 1
"70596" 5 "hnd2" "49" "Hindi" 2 "53" 7 294 1 294 294 294 294 294 1734 0 0 0 0 0 294 2 "88" 0 NA NA NA NA 2 2 7 0 1
"70597" 5 "hnd2" "49" "Hindi" 2 "53" 8 0 0 0 0 0 0 0 1734 0 0 0 0 0 0 2 "और" 0 5122 5122 NA NA 2 2 8 0 2
"70598" 5 "hnd2" "49" "Hindi" 2 "53" 9 178 1 178 178 178 178 178 1912 0 0 0 0 0 178 3 "यूसुफ" 1 4 4 NA NA 5 2 9 0 1
"70599" 5 "hnd2" "49" "Hindi" 2 "53" 10 162 1 0 256 256 256 256 2168 0 0 0 0 0 256 3 "योहाना" 0 1 1 1 1 6 2 9 0 1
"70600" 5 "hnd2" "49" "Hindi" 2 "53" 11 0 0 0 0 0 0 0 2168 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 1 NA 2 2 9 0 1
"70601" 5 "hnd2" "49" "Hindi" 2 "53" 12 382 1 0 382 382 566 382 2550 184 0 184 0 0 184 2 "56" 0 NA NA NA NA 2 2 12 0 2
"70602" 5 "hnd2" "49" "Hindi" 2 "53" 13 0 0 0 0 0 0 0 2550 0 0 0 0 0 0 2 "गेंदों" 1.5 8 27 NA NA 6 2 12 0 1
"70603" 5 "hnd2" "49" "Hindi" 2 "53" 14 196 1 0 196 270 270 454 3004 74 74 0 1 1 74 2 "पर" 0 5002 7193 8 NA 2 2 12 0 1
"70604" 5 "hnd2" "49" "Hindi" 2 "53" 15 0 0 0 0 0 0 0 3004 0 0 0 0 0 0 2 "71" 0 2 2 NA NA 2 2 15 0 2
"70605" 5 "hnd2" "49" "Hindi" 2 "53" 16 116 1 116 116 116 116 116 3120 0 0 0 0 0 116 2 "रन" 0 36 48 NA NA 2 2 15 0 1
"70606" 5 "hnd2" "49" "Hindi" 2 "53" 17 140 1 140 140 140 140 140 3260 0 0 0 0 0 140 4 "बनाए," 0 NA NA NA NA 5 2 17 17 0
"70607" 5 "hnd2" "49" "Hindi" 2 "53" 18 116 1 116 116 116 116 116 3376 0 0 0 0 0 116 3 "लेकिन" 1.5 859 859 NA NA 5 2 18 0 1
"70608" 5 "hnd2" "49" "Hindi" 2 "53" 19 0 0 0 0 0 0 0 3376 0 0 0 0 0 0 3 "उनकी" 0 400 6262 5 98 4 2 19 0 2
"70609" 5 "hnd2" "49" "Hindi" 2 "53" 20 178 1 178 178 178 178 178 3554 0 0 0 0 0 178 2 "यह" 0 1750 8126 3 296 2 2 20 0 2
"70610" 5 "hnd2" "49" "Hindi" 2 "53" 21 176 1 176 176 176 176 176 3730 0 0 0 0 0 176 3 "कोशिश" 1 169 195 NA 5 5 2 20 1 1
"70611" 5 "hnd2" "49" "Hindi" 2 "53" 22 190 1 190 190 190 190 190 3920 0 0 0 0 0 190 2 "जीत" 0 54 82 NA NA 3 2 22 0 1
"70612" 5 "hnd2" "49" "Hindi" 2 "53" 23 64 1 64 64 64 64 64 3984 0 0 0 0 0 64 1 "के" 0.5 18820 25348 10 8 2 2 22 0 2
"70613" 5 "hnd2" "49" "Hindi" 2 "53" 24 0 0 0 0 0 0 0 3984 0 0 0 0 0 0 2 "लिए" 1 2612 2527 2346 1 3 2 22 0 1
"70614" 5 "hnd2" "49" "Hindi" 2 "53" 25 236 1 236 236 236 236 236 4220 0 0 0 0 0 236 1 "ना" 0 89 89 1 1 2 2 25 0 1
"70615" 5 "hnd2" "49" "Hindi" 2 "53" 26 194 1 194 194 194 194 194 4414 0 0 0 0 0 194 2 "काफी" 0 257 265 1 1 4 2 25 0 1
"70616" 5 "hnd2" "49" "Hindi" 2 "53" 27 94 1 94 94 94 94 94 4508 0 0 0 0 0 94 3 "साबित" 1 63 63 1 1 5 2 28 0 1
"70617" 5 "hnd2" "49" "Hindi" 2 "53" 28 0 0 0 0 0 0 0 4508 0 0 0 0 0 0 2 "हुई" 0.5 591 5915 1 40 3 2 28 12 0
"70618" 5 "hnd2" "49" "Hindi" 2 "53" 29 0 0 0 0 0 0 0 4508 0 0 0 0 0 0 1 "।" 0 19415 18846 117 886 1 2 28 0 0
"70619" 5 "hnd2" "50" "Hindi" 2 "54" 1 160 1 0 160 160 386 160 160 226 0 226 0 0 226 3 "भारत" 0 950 951 NA NA 4 2 1 0 1
"70620" 5 "hnd2" "50" "Hindi" 2 "54" 2 0 0 0 0 0 0 0 160 0 0 0 0 0 0 1 "के" 0.5 18820 25348 157 211 2 2 1 0 2
"70621" 5 "hnd2" "50" "Hindi" 2 "54" 3 0 0 192 192 192 192 192 352 0 0 0 0 0 192 2 "तेज" 0.5 60 61 3 3 3 2 1 0 1
"70622" 5 "hnd2" "50" "Hindi" 2 "54" 4 214 1 0 296 296 296 714 1066 0 0 0 1 1 296 4 "गेंदबाज" 1 7 7 6 6 7 2 1 1 1
"70623" 5 "hnd2" "50" "Hindi" 2 "54" 5 170 1 0 376 376 376 376 1442 0 0 0 0 0 376 3 "आशीष" 0 10 10 2 2 4 2 5 0 1
"70624" 5 "hnd2" "50" "Hindi" 2 "54" 6 190 1 190 190 190 190 190 1632 0 0 0 0 0 190 3 "नेहरा" 0.5 11 11 6 6 5 2 5 0 1
"70625" 5 "hnd2" "50" "Hindi" 2 "54" 7 0 0 0 0 0 0 0 1632 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 4 NA 2 2 5 0 1
"70626" 5 "hnd2" "50" "Hindi" 2 "54" 8 252 1 252 252 252 252 252 1884 0 0 0 0 0 252 2 "72" 0 5 5 NA 2 2 2 8 0 2
"70627" 5 "hnd2" "50" "Hindi" 2 "54" 9 366 1 0 366 366 486 366 2250 120 0 120 0 0 120 2 "रन" 0 36 48 NA NA 2 2 8 0 1
"70628" 5 "hnd2" "50" "Hindi" 2 "54" 10 162 1 162 162 162 162 282 2532 0 0 0 1 1 162 3 "देकर" 0.5 65 3918 3 3 4 2 10 0 1
"70629" 5 "hnd2" "50" "Hindi" 2 "54" 11 182 1 182 182 182 182 182 2714 0 0 0 0 0 182 1 "4" 0 6 6 NA NA 1 2 11 0 1
"70630" 5 "hnd2" "50" "Hindi" 2 "54" 12 158 1 158 158 158 158 158 2872 0 0 0 0 0 158 2 "तथा" 0 302 302 NA NA 3 2 12 0 2
"70631" 5 "hnd2" "50" "Hindi" 2 "54" 13 220 1 220 220 220 220 220 3092 0 0 0 0 0 220 4 "युवराज" 0.5 12 12 1 1 6 2 13 0 1
"70632" 5 "hnd2" "50" "Hindi" 2 "54" 14 174 1 174 174 174 174 174 3266 0 0 0 0 0 174 2 "सिंह" 1.5 1009 1007 7 7 4 2 13 0 1
"70633" 5 "hnd2" "50" "Hindi" 2 "54" 15 0 0 220 220 220 220 220 3486 0 0 0 0 0 220 1 "ने" 0.5 6947 12697 292 NA 2 2 13 0 1
"70634" 5 "hnd2" "50" "Hindi" 2 "54" 16 270 1 270 270 270 270 270 3756 0 0 0 0 0 270 2 "55" 0 8 8 NA 1 2 2 16 0 2
"70635" 5 "hnd2" "50" "Hindi" 2 "54" 17 170 1 170 170 170 170 170 3926 0 0 0 0 0 170 2 "रन" 0 36 48 NA NA 2 2 16 0 1
"70636" 5 "hnd2" "50" "Hindi" 2 "54" 18 162 1 162 162 162 162 162 4088 0 0 0 0 0 162 3 "देकर" 0.5 65 3918 3 3 4 2 18 0 1
"70637" 5 "hnd2" "50" "Hindi" 2 "54" 19 154 1 154 154 154 154 154 4242 0 0 0 0 0 154 2 "तीन" 0 384 2116 1 2 3 2 19 0 1
"70638" 5 "hnd2" "50" "Hindi" 2 "54" 20 148 1 148 148 148 148 148 4390 0 0 0 0 0 148 3 "विकेट" 1.5 17 17 1 NA 5 2 19 0 1
"70639" 5 "hnd2" "50" "Hindi" 2 "54" 21 114 1 114 114 114 114 334 4724 0 0 0 1 1 114 4 "चटकाए" 0 2 2 2 2 5 2 21 16 0
"70640" 5 "hnd2" "50" "Hindi" 2 "54" 22 0 0 0 0 0 0 0 4724 0 0 0 0 0 0 1 "।" 0 19415 18846 2 2 1 2 21 0 0
"70641" 5 "hnd2" "51" "Hindi" 2 "55" 1 190 1 0 934 934 934 934 934 0 0 0 0 0 934 5 "देखनेवालों" 1.5 NA NA NA NA 10 2 1 0 1
"70642" 5 "hnd2" "51" "Hindi" 2 "55" 2 0 0 0 0 0 0 0 934 0 0 0 0 0 0 1 "की" 0 11321 25348 NA NA 2 2 1 0 2
"70643" 5 "hnd2" "51" "Hindi" 2 "55" 3 266 1 266 266 266 266 266 1200 0 0 0 0 0 266 3 "तादाद" 0 17 17 10 10 5 2 1 1 1
"70644" 5 "hnd2" "51" "Hindi" 2 "55" 4 0 0 0 230 230 534 230 1430 304 0 304 0 0 304 1 "भी" 0 3079 3081 NA NA 2 2 1 0 1
"70645" 5 "hnd2" "51" "Hindi" 2 "55" 5 288 1 0 288 288 588 288 1718 300 0 300 0 1 186 3 "पहले" 0.5 700 587 5 5 4 2 5 0 1
"70646" 5 "hnd2" "51" "Hindi" 2 "55" 6 94 1 94 94 94 94 928 2646 0 0 0 1 1 94 1 "से" 0.5 7203 25348 45 13 2 2 5 0 1
"70647" 5 "hnd2" "51" "Hindi" 2 "55" 7 306 1 306 306 306 306 306 2952 0 0 0 0 0 306 2 "कम" 0 315 315 76 8 2 2 7 0 1
"70648" 5 "hnd2" "51" "Hindi" 2 "55" 8 0 0 226 226 226 226 226 3178 0 0 0 0 0 226 1 "थी" 0 888 3255 2 2 2 2 8 6 0
"70649" 5 "hnd2" "51" "Hindi" 2 "55" 9 182 1 182 182 182 182 408 3586 0 0 0 1 1 182 1 "।" 0 19415 18846 579 2058 1 2 8 0 0
"70650" 5 "hnd2" "52" "Hindi" 2 "56" 1 180 1 180 180 180 180 180 180 0 0 0 0 0 180 5 "सिक्यूरिटी" 3 1 1 NA NA 10 2 1 0 1
"70651" 5 "hnd2" "52" "Hindi" 2 "56" 2 0 0 0 0 0 0 0 180 0 0 0 0 0 0 1 "के" 0.5 18820 25348 NA NA 2 2 1 0 2
"70652" 5 "hnd2" "52" "Hindi" 2 "56" 3 398 1 398 398 398 398 398 578 0 0 0 0 0 398 2 "कड़े" 0.5 12 49 1 11 3 2 1 0 2
"70653" 5 "hnd2" "52" "Hindi" 2 "56" 4 172 1 172 172 172 172 172 750 0 0 0 0 0 172 4 "इंतजाम" 0.5 30 32 2 NA 6 2 1 1 1
"70654" 5 "hnd2" "52" "Hindi" 2 "56" 5 0 0 0 0 0 0 0 750 0 0 0 0 0 0 1 "की" 0 11321 25348 NA 1 2 2 1 0 2
"70655" 5 "hnd2" "52" "Hindi" 2 "56" 6 262 1 262 262 262 262 262 1012 0 0 0 0 0 262 3 "वजह" 0 182 184 108 106 3 2 1 0 1
